LOCATION,SUBJECT,MEASURE,TIME,Value
WLD,POULTRY,KG_CAP,2003,10.4559059920029
WLD,POULTRY,KG_CAP,2004,10.595789123447801
WLD,POULTRY,KG_CAP,2005,11.0668641343625
WLD,POULTRY,KG_CAP,2006,11.272865810933
WLD,POULTRY,KG_CAP,2007,11.8200568399609
WLD,POULTRY,KG_CAP,2008,12.1764179925018
WLD,POULTRY,KG_CAP,2009,12.3979475552619
WLD,POULTRY,KG_CAP,2010,12.8222572936204
WLD,POULTRY,KG_CAP,2011,13.146992208652401
WLD,POULTRY,KG_CAP,2012,13.239465467868301
WLD,POULTRY,KG_CAP,2013,13.227326405534301
WLD,POULTRY,KG_CAP,2014,13.3132178307652
WLD,POULTRY,KG_CAP,2015,13.6669378794139
WLD,POULTRY,KG_CAP,2016,13.7867772733436
WLD,POULTRY,KG_CAP,2017,13.860144763831698
WLD,POULTRY,KG_CAP,2018,13.841554113077299
WLD,POULTRY,KG_CAP,2019,13.888345603666401
WLD,POULTRY,KG_CAP,2020,13.9242534157185
WLD,POULTRY,KG_CAP,2021,13.9611503733073
WLD,POULTRY,KG_CAP,2022,13.9988036712667
WLD,POULTRY,KG_CAP,2023,14.0396496376484
WLD,POULTRY,KG_CAP,2024,14.0765779271473
WLD,POULTRY,KG_CAP,2025,14.112130917178499
WLD,POULTRY,KG_CAP,2026,14.1307872498916
WLD,SHEEP,KG_CAP,1992,1.55123248956031
WLD,SHEEP,KG_CAP,1993,1.5659287552277499
WLD,SHEEP,KG_CAP,1994,1.5830078400687502
WLD,SHEEP,KG_CAP,1995,1.5959835813390901
WLD,SHEEP,KG_CAP,1996,1.52002393068598
WLD,SHEEP,KG_CAP,1997,1.5575846973282002
WLD,SHEEP,KG_CAP,1998,1.5864166807915199
WLD,SHEEP,KG_CAP,1999,1.58704380363637
WLD,SHEEP,KG_CAP,2000,1.62730263024192
WLD,SHEEP,KG_CAP,2001,1.6190291731681699
WLD,SHEEP,KG_CAP,2002,1.6340402817478301
WLD,SHEEP,KG_CAP,2003,1.5957778137978
WLD,SHEEP,KG_CAP,2004,1.6239248494371599
WLD,SHEEP,KG_CAP,2005,1.6635861500961298
WLD,SHEEP,KG_CAP,2006,1.69222656139352
WLD,SHEEP,KG_CAP,2007,1.7204393317412001
WLD,SHEEP,KG_CAP,2008,1.6992668787810798
WLD,SHEEP,KG_CAP,2009,1.6939747491553403
WLD,SHEEP,KG_CAP,2010,1.6690006866922802
WLD,SHEEP,KG_CAP,2011,1.63776313016946
WLD,SHEEP,KG_CAP,2012,1.6611812726132398
WLD,SHEEP,KG_CAP,2013,1.69609758470349
WLD,SHEEP,KG_CAP,2014,1.69452048663996
WLD,SHEEP,KG_CAP,2015,1.72280973610434
WLD,SHEEP,KG_CAP,2016,1.72737113804347
WLD,SHEEP,KG_CAP,2017,1.72682633056906
WLD,SHEEP,KG_CAP,2018,1.74777398094984
WLD,SHEEP,KG_CAP,2019,1.76393142439477
WLD,SHEEP,KG_CAP,2020,1.79302558296639
WLD,SHEEP,KG_CAP,2021,1.8137825661208702
WLD,SHEEP,KG_CAP,2022,1.82894504182723
WLD,SHEEP,KG_CAP,2023,1.84507101823259
WLD,SHEEP,KG_CAP,2024,1.8562652562842399
WLD,SHEEP,KG_CAP,2025,1.86757049566795
WLD,SHEEP,KG_CAP,2026,1.88061732564498
SSA,BEEF,KG_CAP,1990,3.8605485974065
SSA,BEEF,KG_CAP,1991,3.87366701527274
SSA,BEEF,KG_CAP,1992,3.8212013348432796
SSA,BEEF,KG_CAP,1993,3.26373507234425
SSA,BEEF,KG_CAP,1994,3.13312633450328
SSA,BEEF,KG_CAP,1995,3.09147217745879
SSA,BEEF,KG_CAP,1996,3.1292703887902404
SSA,BEEF,KG_CAP,1997,3.13677793573269
SSA,BEEF,KG_CAP,1998,3.13613709012444
SSA,BEEF,KG_CAP,1999,3.19318720075587
SSA,BEEF,KG_CAP,2000,3.21671115673572
SSA,BEEF,KG_CAP,2001,3.23423366805511
SSA,BEEF,KG_CAP,2002,3.40764811322887
SSA,BEEF,KG_CAP,2003,3.3217227183589797
SSA,BEEF,KG_CAP,2004,3.2767941168902794
SSA,BEEF,KG_CAP,2005,3.3875734526188
SSA,BEEF,KG_CAP,2006,3.37042552165878
SSA,BEEF,KG_CAP,2007,3.4398550138658197
SSA,BEEF,KG_CAP,2008,3.4594193689312
SSA,BEEF,KG_CAP,2009,3.3825831772032404
SSA,BEEF,KG_CAP,2010,3.25649687219243
SSA,BEEF,KG_CAP,2011,3.28111003410869
SSA,BEEF,KG_CAP,2012,3.212186770774
SSA,BEEF,KG_CAP,2013,3.25423611154935
SSA,BEEF,KG_CAP,2014,3.2282718196410096
SSA,BEEF,KG_CAP,2015,3.1295033378360997
SSA,BEEF,KG_CAP,2016,3.0293156896216398
SSA,BEEF,KG_CAP,2017,3.02759086750165
SSA,BEEF,KG_CAP,2018,2.9853546334124
SSA,BEEF,KG_CAP,2019,2.95364206635664
SSA,BEEF,KG_CAP,2020,2.9455971983859803
SSA,BEEF,KG_CAP,2021,2.9637159322645097
SSA,BEEF,KG_CAP,2022,2.98391778911627
SSA,BEEF,KG_CAP,2023,2.9881415641316496
SSA,BEEF,KG_CAP,2024,2.98847355459426
SSA,BEEF,KG_CAP,2025,2.9858506627729398
SSA,BEEF,KG_CAP,2026,2.98608169405361
SSA,PIG,KG_CAP,1990,0.8703080727709269
SSA,PIG,KG_CAP,1991,0.8482113169610259
SSA,PIG,KG_CAP,1992,0.8494891268294449
SSA,PIG,KG_CAP,1993,0.744873371088886
SSA,PIG,KG_CAP,1994,0.7390880387024741
SSA,PIG,KG_CAP,1995,0.76900166468537
SSA,PIG,KG_CAP,1996,0.77054006599303
SSA,PIG,KG_CAP,1997,0.778380738440985
SSA,PIG,KG_CAP,1998,0.7616335294072231
SSA,PIG,KG_CAP,1999,0.7439480574443491
SSA,PIG,KG_CAP,2000,0.8826630783085501
SSA,PIG,KG_CAP,2001,0.9088631841583431
SSA,PIG,KG_CAP,2002,0.898658401558135
SSA,PIG,KG_CAP,2003,0.8732744571662829
SSA,PIG,KG_CAP,2004,0.895471660244123
SSA,PIG,KG_CAP,2005,0.9428648034077459
SSA,PIG,KG_CAP,2006,0.9476396672846541
SSA,PIG,KG_CAP,2007,0.984241422817033
SSA,PIG,KG_CAP,2008,0.9959772464477041
SSA,PIG,KG_CAP,2009,1.02087628181106
SSA,PIG,KG_CAP,2010,1.02283981641873
SSA,PIG,KG_CAP,2011,1.0865243395250401
SSA,PIG,KG_CAP,2012,1.1397203191968799
SSA,PIG,KG_CAP,2013,1.1744965332781898
SSA,PIG,KG_CAP,2014,1.17284018954426
SSA,PIG,KG_CAP,2015,1.1261654116616
SSA,PIG,KG_CAP,2016,1.08699230724098
SSA,PIG,KG_CAP,2017,1.08050566057274
SSA,PIG,KG_CAP,2018,1.06985462449715
SSA,PIG,KG_CAP,2019,1.0635479323951
SSA,PIG,KG_CAP,2020,1.06298228093785
SSA,PIG,KG_CAP,2021,1.0632174754701
SSA,PIG,KG_CAP,2022,1.0584176495650799
SSA,PIG,KG_CAP,2023,1.05558016915449
SSA,PIG,KG_CAP,2024,1.05665785602269
SSA,PIG,KG_CAP,2025,1.05801291503059
SSA,PIG,KG_CAP,2026,1.0593369660040601
SSA,POULTRY,KG_CAP,1990,1.5206746076417
SSA,POULTRY,KG_CAP,1991,1.4809551526196998
SSA,POULTRY,KG_CAP,1992,1.51729892336533
SSA,POULTRY,KG_CAP,1993,1.32106790868229
SSA,POULTRY,KG_CAP,1994,1.2930362650331002
SSA,POULTRY,KG_CAP,1995,1.30945011359923
SSA,POULTRY,KG_CAP,1996,1.29143699916004
SSA,POULTRY,KG_CAP,1997,1.35467709922147
SSA,POULTRY,KG_CAP,1998,1.37068314252491
SSA,POULTRY,KG_CAP,1999,1.3805461524248501
SSA,POULTRY,KG_CAP,2000,1.4888073113026001
SSA,POULTRY,KG_CAP,2001,1.59565081716663
SSA,POULTRY,KG_CAP,2002,1.69022930852406
SSA,POULTRY,KG_CAP,2003,1.73681300124544
SSA,POULTRY,KG_CAP,2004,1.78566193200005
SSA,POULTRY,KG_CAP,2005,1.77986841687061
SSA,POULTRY,KG_CAP,2006,1.7655605361491902
SSA,POULTRY,KG_CAP,2007,1.9188533172485602
SSA,POULTRY,KG_CAP,2008,2.030504771726
SSA,POULTRY,KG_CAP,2009,2.0597687014796997
SSA,POULTRY,KG_CAP,2010,2.2535031117589597
SSA,POULTRY,KG_CAP,2011,2.31152067466737
SSA,POULTRY,KG_CAP,2012,2.3950501379610496
SSA,POULTRY,KG_CAP,2013,2.39003878057652
SSA,POULTRY,KG_CAP,2014,2.43255711424937
SSA,POULTRY,KG_CAP,2015,2.24945981186104
SSA,POULTRY,KG_CAP,2016,2.1354940055687903
SSA,POULTRY,KG_CAP,2017,2.13171474042936
SSA,POULTRY,KG_CAP,2018,2.12127126700775
SSA,POULTRY,KG_CAP,2019,2.11568272183954
SSA,POULTRY,KG_CAP,2020,2.10619235481389
SSA,POULTRY,KG_CAP,2021,2.12046354279803
SSA,POULTRY,KG_CAP,2022,2.1193712151041497
SSA,POULTRY,KG_CAP,2023,2.11329842638355
SSA,POULTRY,KG_CAP,2024,2.11432603564311
SSA,POULTRY,KG_CAP,2025,2.11499526360889
SSA,POULTRY,KG_CAP,2026,2.11700145216853
SSA,SHEEP,KG_CAP,1990,1.8764001274861202
SSA,SHEEP,KG_CAP,1991,1.87547189409626
SSA,SHEEP,KG_CAP,1992,1.8302049217732
SSA,SHEEP,KG_CAP,1993,1.6619886560587
SSA,SHEEP,KG_CAP,1994,1.72902156978144
SSA,SHEEP,KG_CAP,1995,1.77388561571921
SSA,SHEEP,KG_CAP,1996,1.7825910462282
SSA,SHEEP,KG_CAP,1997,1.8510356464689999
SSA,SHEEP,KG_CAP,1998,1.8910075543761498
SSA,SHEEP,KG_CAP,1999,1.8928243065379098
SSA,SHEEP,KG_CAP,2000,1.90854670756789
SSA,SHEEP,KG_CAP,2001,1.9616635046094901
SSA,SHEEP,KG_CAP,2002,1.9530352862503702
SSA,SHEEP,KG_CAP,2003,1.95618624280783
SSA,SHEEP,KG_CAP,2004,1.9649858245929501
SSA,SHEEP,KG_CAP,2005,2.0107968219616
SSA,SHEEP,KG_CAP,2006,2.22188267742727
SSA,SHEEP,KG_CAP,2007,2.2243366238081004
SSA,SHEEP,KG_CAP,2008,2.23942767649202
SSA,SHEEP,KG_CAP,2009,2.2090909527596803
SSA,SHEEP,KG_CAP,2010,2.19052031720872
SSA,SHEEP,KG_CAP,2011,1.91709864467973
SSA,SHEEP,KG_CAP,2012,2.00647268194967
SSA,SHEEP,KG_CAP,2013,2.09361507965902
SSA,SHEEP,KG_CAP,2014,2.07263792025103
SSA,SHEEP,KG_CAP,2015,2.03770221954462
SSA,SHEEP,KG_CAP,2016,1.9683055546303303
SSA,SHEEP,KG_CAP,2017,1.95529368460614
SSA,SHEEP,KG_CAP,2018,1.9586089766163999
SSA,SHEEP,KG_CAP,2019,1.97027536519166
SSA,SHEEP,KG_CAP,2020,1.9768746854355002
SSA,SHEEP,KG_CAP,2021,1.9796042698213898
SSA,SHEEP,KG_CAP,2022,1.98195314368409
SSA,SHEEP,KG_CAP,2023,1.9851007617220402
SSA,SHEEP,KG_CAP,2024,1.9887551158528798
SSA,SHEEP,KG_CAP,2025,1.9929590949709999
SSA,SHEEP,KG_CAP,2026,1.9974911629688301
OECD,BEEF,KG_CAP,2000,16.581763517786698
OECD,BEEF,KG_CAP,2001,15.862679785123598
OECD,BEEF,KG_CAP,2002,16.378097429899498
OECD,BEEF,KG_CAP,2003,15.9556852275205
OECD,BEEF,KG_CAP,2004,16.1340154032127
OECD,BEEF,KG_CAP,2005,15.8218696971453
OECD,BEEF,KG_CAP,2006,15.8425924503616
OECD,BEEF,KG_CAP,2007,15.894198143195501
OECD,BEEF,KG_CAP,2008,15.4252977955725
OECD,BEEF,KG_CAP,2009,15.054776020125301
OECD,BEEF,KG_CAP,2010,15.1531082214079
OECD,BEEF,KG_CAP,2011,14.6692166404987
OECD,BEEF,KG_CAP,2012,14.507136413190599
OECD,BEEF,KG_CAP,2013,14.3617513915961
OECD,BEEF,KG_CAP,2014,14.125450206425601
OECD,BEEF,KG_CAP,2015,14.096848914145902
OECD,BEEF,KG_CAP,2016,14.5030151519635
OECD,BEEF,KG_CAP,2017,14.5374852528611
OECD,BEEF,KG_CAP,2018,14.557548472985301
OECD,BEEF,KG_CAP,2019,14.5418714511953
OECD,BEEF,KG_CAP,2020,14.522166407646802
OECD,BEEF,KG_CAP,2021,14.4754214978947
OECD,BEEF,KG_CAP,2022,14.4672735983033
OECD,BEEF,KG_CAP,2023,14.4946072532112
OECD,BEEF,KG_CAP,2024,14.4903355935188
OECD,BEEF,KG_CAP,2025,14.5012029357936
OECD,BEEF,KG_CAP,2026,14.527924371319001
OECD,PIG,KG_CAP,1991,22.856936047216703
OECD,PIG,KG_CAP,1992,23.2436637108331
OECD,PIG,KG_CAP,1993,23.1591302007949
OECD,PIG,KG_CAP,1994,23.3520022988356
OECD,PIG,KG_CAP,1995,23.2251366223065
OECD,PIG,KG_CAP,1996,22.7810587227659
OECD,PIG,KG_CAP,1997,22.548721119071804
OECD,PIG,KG_CAP,1998,23.9245449562394
OECD,PIG,KG_CAP,1999,23.6644775337686
OECD,PIG,KG_CAP,2000,23.180342453494397
OECD,PIG,KG_CAP,2001,23.319694606945
OECD,PIG,KG_CAP,2002,23.695699022291798
OECD,PIG,KG_CAP,2003,23.749745634291703
OECD,PIG,KG_CAP,2004,23.501765589169302
OECD,PIG,KG_CAP,2005,23.240464655996
OECD,PIG,KG_CAP,2006,23.3013416753817
OECD,PIG,KG_CAP,2007,23.920092906486396
OECD,PIG,KG_CAP,2008,23.5483489772367
OECD,PIG,KG_CAP,2009,23.086183918399502
OECD,PIG,KG_CAP,2010,23.003343159278998
OECD,PIG,KG_CAP,2011,22.6097527482932
OECD,PIG,KG_CAP,2012,22.3287886738257
OECD,PIG,KG_CAP,2013,22.3814280014011
OECD,PIG,KG_CAP,2014,22.5958772057433
OECD,PIG,KG_CAP,2015,23.4922662138772
OECD,PIG,KG_CAP,2016,23.301299954075
OECD,PIG,KG_CAP,2017,23.568567033932
OECD,PIG,KG_CAP,2018,23.294600265757605
OECD,PIG,KG_CAP,2019,23.3023182084441
OECD,PIG,KG_CAP,2020,23.4492721154232
OECD,PIG,KG_CAP,2021,23.476486892354103
OECD,PIG,KG_CAP,2022,23.3509161409135
OECD,PIG,KG_CAP,2023,23.400274331992396
OECD,PIG,KG_CAP,2024,23.473290821483896
OECD,PIG,KG_CAP,2025,23.479649510998602
OECD,PIG,KG_CAP,2026,23.3896304702244
OECD,POULTRY,KG_CAP,1990,17.9440566833952
OECD,POULTRY,KG_CAP,1991,18.7120832171186
OECD,POULTRY,KG_CAP,1992,19.4293238423213
OECD,POULTRY,KG_CAP,1993,19.698771203676802
OECD,POULTRY,KG_CAP,1994,20.3670299104684
OECD,POULTRY,KG_CAP,1995,20.7128872355417
OECD,POULTRY,KG_CAP,1996,21.2232748745287
OECD,POULTRY,KG_CAP,1997,21.5712614738136
OECD,POULTRY,KG_CAP,1998,22.112805751405396
OECD,POULTRY,KG_CAP,1999,22.881943055055498
OECD,POULTRY,KG_CAP,2000,23.5291046138781
OECD,POULTRY,KG_CAP,2001,24.2664768822052
OECD,POULTRY,KG_CAP,2002,25.235254549096698
OECD,POULTRY,KG_CAP,2003,25.2421099588608
OECD,POULTRY,KG_CAP,2004,25.413757894325105
OECD,POULTRY,KG_CAP,2005,26.1488349035925
OECD,POULTRY,KG_CAP,2006,26.1092768892898
OECD,POULTRY,KG_CAP,2007,26.4066543295462
OECD,POULTRY,KG_CAP,2008,26.3751055786014
OECD,POULTRY,KG_CAP,2009,26.215386126020498
OECD,POULTRY,KG_CAP,2010,26.8707160995937
OECD,POULTRY,KG_CAP,2011,27.3368516277389
OECD,POULTRY,KG_CAP,2012,27.239113306286303
OECD,POULTRY,KG_CAP,2013,27.2128391193747
OECD,POULTRY,KG_CAP,2014,27.9562560630618
OECD,POULTRY,KG_CAP,2015,29.2391447788693
OECD,POULTRY,KG_CAP,2016,29.8533179638304
OECD,POULTRY,KG_CAP,2017,30.190430071148402
OECD,POULTRY,KG_CAP,2018,30.0812925288982
OECD,POULTRY,KG_CAP,2019,30.241399743789398
OECD,POULTRY,KG_CAP,2020,30.3885022243649
OECD,POULTRY,KG_CAP,2021,30.488222332571397
OECD,POULTRY,KG_CAP,2022,30.5857881635082
OECD,POULTRY,KG_CAP,2023,30.680789141416696
OECD,POULTRY,KG_CAP,2024,30.7725679057198
OECD,POULTRY,KG_CAP,2025,30.8351615169449
OECD,POULTRY,KG_CAP,2026,30.8461440486566
OECD,SHEEP,KG_CAP,1990,2.2879426054248797
OECD,SHEEP,KG_CAP,1991,2.28210534968531
OECD,SHEEP,KG_CAP,1992,2.22307857793411
OECD,SHEEP,KG_CAP,1993,2.16975519877992
OECD,SHEEP,KG_CAP,1994,2.14637267800143
OECD,SHEEP,KG_CAP,1995,2.10237418615292
OECD,SHEEP,KG_CAP,1996,1.98518720929665
OECD,SHEEP,KG_CAP,1997,1.98667702373168
OECD,SHEEP,KG_CAP,1998,2.0172364930207802
OECD,SHEEP,KG_CAP,1999,1.9844338140178999
OECD,SHEEP,KG_CAP,2000,2.0151320536501798
OECD,SHEEP,KG_CAP,2001,1.8985376960719198
OECD,SHEEP,KG_CAP,2002,1.85262491045185
OECD,SHEEP,KG_CAP,2003,1.8244404144212902
OECD,SHEEP,KG_CAP,2004,1.7827075640564498
OECD,SHEEP,KG_CAP,2005,1.79822923777522
OECD,SHEEP,KG_CAP,2006,1.78375452356351
OECD,SHEEP,KG_CAP,2007,1.76371247586231
OECD,SHEEP,KG_CAP,2008,1.6604223202498303
OECD,SHEEP,KG_CAP,2009,1.54141111239609
OECD,SHEEP,KG_CAP,2010,1.4117125159636
OECD,SHEEP,KG_CAP,2011,1.4051054791481101
OECD,SHEEP,KG_CAP,2012,1.36644262912067
OECD,SHEEP,KG_CAP,2013,1.3530256967482701
OECD,SHEEP,KG_CAP,2014,1.35558829965711
OECD,SHEEP,KG_CAP,2015,1.42473124331548
OECD,SHEEP,KG_CAP,2016,1.4082782182684
OECD,SHEEP,KG_CAP,2017,1.40505362234535
OECD,SHEEP,KG_CAP,2018,1.42326229465128
OECD,SHEEP,KG_CAP,2019,1.4288609065475402
OECD,SHEEP,KG_CAP,2020,1.4341328158541202
OECD,SHEEP,KG_CAP,2021,1.4403565331460901
OECD,SHEEP,KG_CAP,2022,1.44212143355585
OECD,SHEEP,KG_CAP,2023,1.44474523261048
OECD,SHEEP,KG_CAP,2024,1.44805031746355
OECD,SHEEP,KG_CAP,2025,1.45224500348504
OECD,SHEEP,KG_CAP,2026,1.458734483245
BRICS,BEEF,KG_CAP,1992,3.7323881126089002
BRICS,BEEF,KG_CAP,1993,3.7398696639991402
BRICS,BEEF,KG_CAP,1994,3.9026629705741103
BRICS,BEEF,KG_CAP,1995,4.06878161406379
BRICS,BEEF,KG_CAP,1996,4.16396019077113
BRICS,BEEF,KG_CAP,1997,4.26515751802823
BRICS,BEEF,KG_CAP,1998,4.27249362166193
BRICS,BEEF,KG_CAP,1999,4.21464897095197
BRICS,BEEF,KG_CAP,2000,4.19358721937765
BRICS,BEEF,KG_CAP,2001,4.24703659275949
BRICS,BEEF,KG_CAP,2002,4.40076550889904
BRICS,BEEF,KG_CAP,2003,4.24643988242327
BRICS,BEEF,KG_CAP,2004,4.265926877980981
BRICS,BEEF,KG_CAP,2005,4.2207985134125
BRICS,BEEF,KG_CAP,2006,4.18540727072695
BRICS,BEEF,KG_CAP,2007,4.39434873331741
BRICS,BEEF,KG_CAP,2008,4.4697144182170305
BRICS,BEEF,KG_CAP,2009,4.54208423781082
BRICS,BEEF,KG_CAP,2010,4.43991059304172
BRICS,BEEF,KG_CAP,2011,4.303229040265751
BRICS,BEEF,KG_CAP,2012,4.34084511779003
BRICS,BEEF,KG_CAP,2013,4.32322273884891
BRICS,BEEF,KG_CAP,2014,4.33140595776544
BRICS,BEEF,KG_CAP,2015,4.30412708488101
BRICS,BEEF,KG_CAP,2016,4.36162072358632
BRICS,BEEF,KG_CAP,2017,4.45587809082503
BRICS,BEEF,KG_CAP,2018,4.4821033188412
BRICS,BEEF,KG_CAP,2019,4.498413220704911
BRICS,BEEF,KG_CAP,2020,4.52447852784322
BRICS,BEEF,KG_CAP,2021,4.56493662435555
BRICS,BEEF,KG_CAP,2022,4.60119465456154
BRICS,BEEF,KG_CAP,2023,4.621296368513099
BRICS,BEEF,KG_CAP,2024,4.6308711154445
BRICS,BEEF,KG_CAP,2025,4.65262978718799
BRICS,BEEF,KG_CAP,2026,4.68976304809834
BRICS,PIG,KG_CAP,1993,10.382164620364199
BRICS,PIG,KG_CAP,1994,11.0104897572523
BRICS,PIG,KG_CAP,1995,11.079335489455099
BRICS,PIG,KG_CAP,1996,10.8580632563611
BRICS,PIG,KG_CAP,1997,12.007672105360598
BRICS,PIG,KG_CAP,1998,12.750615746205401
BRICS,PIG,KG_CAP,1999,12.637779094717601
BRICS,PIG,KG_CAP,2000,13.081099209302401
BRICS,PIG,KG_CAP,2001,13.344774332192399
BRICS,PIG,KG_CAP,2002,13.7465655701301
BRICS,PIG,KG_CAP,2003,13.2372715663486
BRICS,PIG,KG_CAP,2004,13.3172455339867
BRICS,PIG,KG_CAP,2005,13.817080681298199
BRICS,PIG,KG_CAP,2006,14.118600334209699
BRICS,PIG,KG_CAP,2007,13.1434871049439
BRICS,PIG,KG_CAP,2008,14.211106188007697
BRICS,PIG,KG_CAP,2009,14.6898637243051
BRICS,PIG,KG_CAP,2010,15.1763586689291
BRICS,PIG,KG_CAP,2011,14.852165159107402
BRICS,PIG,KG_CAP,2012,15.466181459820799
BRICS,PIG,KG_CAP,2013,15.9593619009974
BRICS,PIG,KG_CAP,2014,16.2378312089255
BRICS,PIG,KG_CAP,2015,15.779713255351
BRICS,PIG,KG_CAP,2016,15.515982309695001
BRICS,PIG,KG_CAP,2017,15.499238298874399
BRICS,PIG,KG_CAP,2018,15.598877348255401
BRICS,PIG,KG_CAP,2019,15.740969122362001
BRICS,PIG,KG_CAP,2020,15.802700933495
BRICS,PIG,KG_CAP,2021,15.859118384994199
BRICS,PIG,KG_CAP,2022,15.9169136849624
BRICS,PIG,KG_CAP,2023,16.001265235774902
BRICS,PIG,KG_CAP,2024,16.061137179079
BRICS,PIG,KG_CAP,2025,16.1208015103995
BRICS,PIG,KG_CAP,2026,16.1863140035391
BRICS,POULTRY,KG_CAP,1992,3.4564151515169104
BRICS,POULTRY,KG_CAP,1993,3.93113294032875
BRICS,POULTRY,KG_CAP,1994,4.747160423781231
BRICS,POULTRY,KG_CAP,1995,5.667360149568791
BRICS,POULTRY,KG_CAP,1996,5.11122932850984
BRICS,POULTRY,KG_CAP,1997,5.85040718893799
BRICS,POULTRY,KG_CAP,1998,6.08020973790461
BRICS,POULTRY,KG_CAP,1999,6.2647957736494195
BRICS,POULTRY,KG_CAP,2000,6.74317091724096
BRICS,POULTRY,KG_CAP,2001,6.967425802721991
BRICS,POULTRY,KG_CAP,2002,7.1960229666187905
BRICS,POULTRY,KG_CAP,2003,7.27852136691316
BRICS,POULTRY,KG_CAP,2004,7.31259561187684
BRICS,POULTRY,KG_CAP,2005,7.89525979150741
BRICS,POULTRY,KG_CAP,2006,8.144929673101231
BRICS,POULTRY,KG_CAP,2007,8.773455127059751
BRICS,POULTRY,KG_CAP,2008,9.28535814628969
BRICS,POULTRY,KG_CAP,2009,9.456212178333429
BRICS,POULTRY,KG_CAP,2010,9.81336072185915
BRICS,POULTRY,KG_CAP,2011,10.0251097838311
BRICS,POULTRY,KG_CAP,2012,10.390297305212
BRICS,POULTRY,KG_CAP,2013,10.318392271329198
BRICS,POULTRY,KG_CAP,2014,10.1955187568338
BRICS,POULTRY,KG_CAP,2015,10.507995569092
BRICS,POULTRY,KG_CAP,2016,10.7480125805334
BRICS,POULTRY,KG_CAP,2017,10.832870315697598
BRICS,POULTRY,KG_CAP,2018,10.8877263424405
BRICS,POULTRY,KG_CAP,2019,10.972181350213802
BRICS,POULTRY,KG_CAP,2020,11.0391907182695
BRICS,POULTRY,KG_CAP,2021,11.0932600083358
BRICS,POULTRY,KG_CAP,2022,11.1743918819161
BRICS,POULTRY,KG_CAP,2023,11.25652311716
BRICS,POULTRY,KG_CAP,2024,11.339161905407698
BRICS,POULTRY,KG_CAP,2025,11.4329404551117
BRICS,POULTRY,KG_CAP,2026,11.4985180701321
BRICS,SHEEP,KG_CAP,1992,0.906748203446476
BRICS,SHEEP,KG_CAP,1993,0.9439797576805541
BRICS,SHEEP,KG_CAP,1994,0.9602126791420009
BRICS,SHEEP,KG_CAP,1995,1.03048157397206
BRICS,SHEEP,KG_CAP,1996,1.01923080644986
BRICS,SHEEP,KG_CAP,1997,1.11242194917082
BRICS,SHEEP,KG_CAP,1998,1.15632502089432
BRICS,SHEEP,KG_CAP,1999,1.19408122396859
BRICS,SHEEP,KG_CAP,2000,1.26522329505366
BRICS,SHEEP,KG_CAP,2001,1.30450923765332
BRICS,SHEEP,KG_CAP,2002,1.37609116790162
BRICS,SHEEP,KG_CAP,2003,1.3196806850566
BRICS,SHEEP,KG_CAP,2004,1.38674682381951
BRICS,SHEEP,KG_CAP,2005,1.42257165610621
BRICS,SHEEP,KG_CAP,2006,1.4795814655730501
BRICS,SHEEP,KG_CAP,2007,1.5344560839029
BRICS,SHEEP,KG_CAP,2008,1.52321001033236
BRICS,SHEEP,KG_CAP,2009,1.5222776604923502
BRICS,SHEEP,KG_CAP,2010,1.5622750190433503
BRICS,SHEEP,KG_CAP,2011,1.5347969714998702
BRICS,SHEEP,KG_CAP,2012,1.5601764303752101
BRICS,SHEEP,KG_CAP,2013,1.6054312355251399
BRICS,SHEEP,KG_CAP,2014,1.60201801867397
BRICS,SHEEP,KG_CAP,2015,1.6509746449773797
BRICS,SHEEP,KG_CAP,2016,1.69147305698112
BRICS,SHEEP,KG_CAP,2017,1.69032937855943
BRICS,SHEEP,KG_CAP,2018,1.7191918936030801
BRICS,SHEEP,KG_CAP,2019,1.73899221576089
BRICS,SHEEP,KG_CAP,2020,1.79211520240814
BRICS,SHEEP,KG_CAP,2021,1.8251947268080602
BRICS,SHEEP,KG_CAP,2022,1.84601301839623
BRICS,SHEEP,KG_CAP,2023,1.86906838491964
BRICS,SHEEP,KG_CAP,2024,1.87922147268243
BRICS,SHEEP,KG_CAP,2025,1.8892883144476298
BRICS,SHEEP,KG_CAP,2026,1.90204765914882
EU28,BEEF,KG_CAP,2000,12.6773643894755
EU28,BEEF,KG_CAP,2001,12.0094636718071
EU28,BEEF,KG_CAP,2002,12.535008219868699
EU28,BEEF,KG_CAP,2003,12.3141969297734
EU28,BEEF,KG_CAP,2004,12.520383123668498
EU28,BEEF,KG_CAP,2005,12.2867706595593
EU28,BEEF,KG_CAP,2006,12.2942432410217
EU28,BEEF,KG_CAP,2007,12.2198716826209
EU28,BEEF,KG_CAP,2008,11.759367659089198
EU28,BEEF,KG_CAP,2009,11.607640111081901
EU28,BEEF,KG_CAP,2010,11.648910886215699
EU28,BEEF,KG_CAP,2011,11.417318429703
EU28,BEEF,KG_CAP,2012,10.917032014070802
EU28,BEEF,KG_CAP,2013,10.455867163603301
EU28,BEEF,KG_CAP,2014,10.6134343238637
EU28,BEEF,KG_CAP,2015,10.8161581631804
EU28,BEEF,KG_CAP,2016,11.0698328673802
EU28,BEEF,KG_CAP,2017,10.985761378475699
EU28,BEEF,KG_CAP,2018,10.7136213639291
